,year,naics_code,PPI
26072,2020,53211,102.4
26073,2021,53211,138.932
26074,2022,53211,135.444
26075,1991,532111,100.0
26076,1992,532111,118.3
26077,1993,532111,110.5
26078,1994,532111,113.2
26079,1995,532111,121.6
26080,1996,532111,115.5
26081,1997,532111,131.3
26082,1998,532111,126.1
26083,1999,532111,130.9
26084,2000,532111,134.6
26085,2001,532111,133.3
26086,2002,532111,143.2
26087,2003,532111,146.9
26088,2004,532111,146.4
26089,2005,532111,154.6
26090,2006,532111,165.1
26091,2007,532111,163.5
26092,2008,532111,168.3
26093,2009,532111,181.4
26094,2010,532111,178.7
26095,2011,532111,154.7
26096,2012,532111,180.8
26097,2013,532111,170.4
26098,2014,532111,163.6
26099,2015,532111,159.8
26100,2016,532111,156.2
26101,2017,532111,163.8
26102,2018,532111,162.8
26103,2019,532111,162.9
26104,2020,532111,150.2
26105,2021,532111,203.921
26106,2022,532111,198.801
26107,2003,53212,100.0
26108,2004,53212,98.1
26109,2005,53212,99.7
26110,2006,53212,109.2
26111,2007,53212,105.3
26112,2008,53212,111.1
26113,2009,53212,111.0
26114,2010,53212,113.2
26115,2011,53212,124.7
26116,2012,53212,127.5
26117,2013,53212,118.0
26118,2014,53212,119.9
26119,2015,53212,122.1
26120,2016,53212,117.0
26121,2017,53212,120.5
26122,2018,53212,124.0
26123,2019,53212,128.0
26124,2020,53212,131.9
26125,2021,53212,136.809
26126,2022,53212,140.862
26127,1991,532120,100.3
26128,1992,532120,101.4
26129,1993,532120,99.7
26130,1994,532120,101.9
26131,1995,532120,105.6
26132,1996,532120,104.8
26133,1997,532120,105.3
26134,1998,532120,104.3
26135,1999,532120,104.6
26136,2000,532120,109.3
26137,2001,532120,104.7
26138,2002,532120,106.7
26139,2003,532120,114.8
26140,2004,532120,112.7
26141,2005,532120,114.5
26142,2006,532120,125.3
26143,2007,532120,120.9
26144,2008,532120,127.6
26145,2009,532120,127.5
26146,2010,532120,129.9
26147,2011,532120,143.1
26148,2012,532120,146.3
26149,2013,532120,135.4
26150,2014,532120,137.6
26151,2015,532120,140.2
26152,2016,532120,134.4
26153,2017,532120,138.3
26154,2018,532120,142.3
26155,2019,532120,146.9
26156,2020,532120,151.4
26157,2021,532120,157.061
26158,2022,532120,161.708
26159,2003,532412,100.0
26160,2004,532412,102.0
26161,2005,532412,109.1
26162,2006,532412,117.8
26163,2007,532412,118.8
26164,2008,532412,117.4
26165,2009,532412,114.1
26166,2010,532412,117.2
26167,2011,532412,121.7
26168,2012,532412,123.2
26169,2013,532412,125.6
26170,2014,532412,122.0
26171,2015,532412,118.7
26172,2016,532412,118.4
26173,2017,532412,121.9
26174,2018,532412,122.2
26175,2019,532412,120.7
26176,2020,532412,117.1
26177,2021,532412,122.990
26178,2022,532412,135.244
26179,1996,5411,100.0
26180,1997,5411,104.1
26181,1998,5411,106.7
26182,1999,5411,109.8
26183,2000,5411,114.1
